Date,Close,High,Low,Open,Volume,SMA_7,SMA_30,Target
2021-02-23,0.303189709469887,0.3451896319310087,0.2759514017003262,0.35259874623421994,0.2915526620863649,0.3515679194023293,0.2617967853200225,0.3112739957325664
2021-02-24,0.3112739957325664,0.3186782637625625,0.29382281220666,0.30332048944592216,0.1688603582605907,0.34828781602717224,0.2675300020467256,0.2873078180845235
2021-02-25,0.2873078180845235,0.32467064082978336,0.29271080687658574,0.31134102150326215,0.142274773994929,0.34213218162868336,0.2723324440392961,0.2803873561572137
2021-02-26,0.2803873561572137,0.29212543310997685,0.2681840281327546,0.28813627796022545,1.0,0.3293155696656019,0.27759225306417906,0.27899876118938544
2021-02-27,0.27899876118938544,0.2910565750355538,0.2757510011315371,0.28046726231839014,0.11740583542720445,0.3160121181111911,0.28179897063036524,0.26935638784559796
2021-02-28,0.26935638784559796,0.2770783174541701,0.2569083739555935,0.27908378031349623,0.13920022118602338,0.2993648938961359,0.2853771210192289,0.3105940556072328
2021-03-01,0.3105940556072328,0.30497940718826777,0.274320351636198,0.26959022025840795,0.14049468028744155,0.2932225040513109,0.2904565587280061,0.2991018235431697
2021-03-02,0.2991018235431697,0.30810366043831405,0.2939654160896679,0.310451082024237,0.1220926959837246,0.29262460106500554,0.29550389314017256,0.31891781042251566
2021-03-03,0.31891781042251566,0.33000210518923867,0.3036820119287712,0.2994729153662393,0.13855481683030849,0.2937426018389547,0.30112539026550766,0.3007737298839358
2021-03-04,0.3007737298839358,0.3227253148708388,0.297944020860247,0.31880384477083845,0.13601748465250127,0.29571215505607656,0.3054407359327424,0.30413385367197016
2021-03-05,0.30413385367197016,0.30145413675014754,0.28758672407223246,0.3004935174329164,0.12526085186942015,0.2991853688474819,0.3092284664065533,0.30399691207452334
2021-03-06,0.30399691207452334,0.2991874498922815,0.2942319996723886,0.30390913426123956,0.0839968269899172,0.30284165215241726,0.3131918085646853,0.32505232795652045
2021-03-07,0.32505232795652045,0.3195353327470496,0.30967064892608526,0.30408761684667696,0.10938155313047976,0.3109878601225962,0.3175109580624781,0.3345951139291804
2021-03-08,0.3345951139291804,0.32799140564776064,0.3151296765941429,0.3247854310605367,0.12517839294842917,0.31449830652507343,0.32180303642795677,0.3582503050961104
2021-03-09,0.3582503050961104,0.3508214239497879,0.33813940124957015,0.3348694282846827,0.13187559517565084,0.32314949063096937,0.32706729638666077,0.3691201340149189
2021-03-10,0.3691201340149189,0.37296100484454664,0.35030571251986575,0.35827996988415545,0.15034397240708716,0.3304921904355774,0.33031171715257934,0.3856076872560061
2021-03-11,0.3856076872560061,0.38053577790028814,0.3613999170515906,0.3687339447673289,0.14883014614085605,0.3429001874692903,0.3340560658753033,0.3812665669197693
2021-03-12,0.3812665669197693,0.3796767903432703,0.3696906192784185,0.3857848926733203,0.1456985380739829,0.35418178397649275,0.33816079299247404,0.4171587086704904
2021-03-13,0.4171587086704904,0.4132139355906601,0.37750983560182905,0.38139975585991226,0.16010639500149434,0.37073307169178976,0.3425696728511137,0.39934780488758365
2021-03-14,0.39934780488758365,0.4124322238716913,0.4061755395712705,0.416985397945009,0.1115912896377422,0.38159968791406235,0.34647057019017713,0.36819000660985185
2021-03-15,0.36819000660985185,0.40281900303101603,0.36984411449668664,0.3990565551771259,0.1767410259118312,0.38651334916060115,0.34938089580376264,0.3764284417911233
2021-03-16,0.3764284417911233,0.3690947614327449,0.3527605831830813,0.3676107483725696,0.1574445508391416,0.38917212252420724,0.35205511009861734,0.39538854368642634
2021-03-17,0.39538854368642634,0.388528444476551,0.36180917712622096,0.37665034107237017,0.15891579070156997,0.39301419661082443,0.35566779849397356,0.3861014298271149
2021-03-18,0.3861014298271149,0.39895577959449424,0.3592528718272814,0.395621186610587,0.1458608364840003,0.39308641246102777,0.358530961775133,0.39057744839141256
2021-03-19,0.39057744839141256,0.39333592536035167,0.3814665487885349,0.3860530646399112,0.12652791875201794,0.3944482420073579,0.36058024739544337,0.39027452784208644
2021-03-20,0.39027452784208644,0.398182985684882,0.39605425801834626,0.3904746579283924,0.13028289378249305,0.39051610390716757,0.3627737660041238,0.38302246649687516
2021-03-21,0.38302246649687516,0.3866919086859313,0.37553621673931425,0.3902695768134523,0.13485903689090614,0.38812832480784015,0.36331448342409434,0.35554327084270604
2021-03-22,0.35554327084270604,0.3839958524014795,0.3595742388263613,0.3830012956208245,0.14810427249622152,0.38627858603876847,0.36279523019978177,0.3574686625330917
2021-03-23,0.3574686625330917,0.36138419607676264,0.3519768063933009,0.35541356608886787,0.14785420922798018,0.383505487953037,0.3618690639775103,0.3394383295569985
2021-03-24,0.3394383295569985,0.3729985591253825,0.3430884239918399,0.3572381821962707,0.18874164121923848,0.3753220893181161,0.36139521647796347,0.32961771704501575
2021-03-25,0.32961771704501575,0.337799183954715,0.3276812870014963,0.339033675423163,0.18131358038005202,0.36706066002301035,0.3623474166590557,0.3611245730018941
2021-03-26,0.3611245730018941,0.3536700778086861,0.33440345542859,0.32945548042446804,0.14848253955530807,0.36275281913254426,0.3641435312003606,0.3687985722010188
2021-03-27,0.3687985722010188,0.3666847856301192,0.359153724371962,0.36115741457848194,0.12132785985818414,0.3596116996781989,0.36707964019785033,0.368589646643448
2021-03-28,0.368589646643448,0.3670676829665125,0.3668509940449083,0.36884188030955667,0.12254312027913583,0.3575007244098402,0.37025756561409606,0.38510365614079595
2021-03-29,0.38510365614079595,0.3828190568576342,0.36748508758376164,0.3685937110107049,0.15129875917431168,0.3618242899307252,0.3740805212379843,0.39581800974334086
2021-03-30,0.39581800974334086,0.3928706715216145,0.3871158480835897,0.3851325476060803,0.14200729806245338,0.367433347920825,0.3786369290159798,0.3958284775303708
2021-03-31,0.3958284775303708,0.3972619998118201,0.39152923495775904,0.3959625583039228,0.17414134975921358,0.37568109222580287,0.3817079222325428,0.39745263355495913
2021-04-01,0.39745263355495913,0.39413355412550255,0.39876790680734586,0.3959284677357865,0.16299767876688273,0.3856027729879767,0.38525149844946205,0.4001003025504127
2021-04-02,0.4001003025504127,0.40032862482769827,0.4021509370614422,0.3975097897465105,0.15448786893603061,0.39130344700585556,0.38817650077837185,0.3837609473626881
2021-04-03,0.3837609473626881,0.39890138451033186,0.3903904732473954,0.40024936659114996,0.15713077023236527,0.3934918761723631,0.39116652729803914,0.39435757420973155
2021-04-04,0.39435757420973155,0.3880184594745476,0.38634561285398294,0.3837992156588339,0.13140526206953546,0.3972607486700244,0.3944172847677666,0.397104543787627
2021-04-05,0.397104543787627,0.3969097285776788,0.39123560455914197,0.3944079782110007,0.16021183025694877,0.39901602430417554,0.39777194945545635,0.38916146510409494
2021-04-06,0.38916146510409494,0.3931649592303782,0.39078935024907757,0.39818020173945057,0.1756955876519433,0.39804242377088556,0.40008179940642397,0.36949077254266843
2021-04-07,0.36949077254266843,0.38635761518698675,0.3718038287545191,0.3891370960263194,0.20343359606079878,0.3941902144023078,0.40133908875586266,0.390369132259799
2021-04-08,0.390369132259799,0.382788501813624,0.37436024296681136,0.3699887357736851,0.13807177697711642,0.3931541662703886,0.4024963289660749,0.3896445964938308
2021-04-09,0.3896445964938308,0.38823039068096743,0.39228618275834826,0.39042235704625694,0.11955914268917969,0.39162489221841373,0.4032358246255068,0.4038530758978281
2021-04-10,0.4038530758978281,0.40951027343628954,0.3944316305868193,0.3897544185014782,0.15307196027309575,0.39456361014443936,0.4038932053349473,0.40763162437837547
2021-04-11,0.40763162437837547,0.4050888875097669,0.40605918380623995,0.40436812379170706,0.11847431607355619,0.3965051012668624,0.4048431374255608,0.4047728072130366
2021-04-12,0.4047728072130366,0.4092953577837105,0.4088480917218881,0.40739386783448783,0.1345271103414282,0.397626677965435,0.40439687383277,0.43790267203976024
2021-04-13,0.43790267203976024,0.4319362190458419,0.4114511571535452,0.40476996950023325,0.18705267326819316,0.4047556717058169,0.40578600433683565,0.4342890270535206
2021-04-14,0.4342890270535206,0.4421305186595258,0.4271099565973029,0.4381162089753977,0.20866011206460663,0.41423320375391076,0.4081675497127991,0.43616408732955664
2021-04-15,0.43616408732955664,0.4326582773707488,0.43318975407074545,0.4339998535288523,0.1609296632147934,0.4209312723607119,0.4103198229152968,0.420184472699523
2021-04-16,0.420184472699523,0.43059407097313196,0.41472796058440287,0.4356820492080682,0.22845322553215378,0.42539810032805764,0.4112132193633452,0.41202619495591936
2021-04-17,0.41202619495591936,0.4212935419258683,0.41601814815933524,0.4198191092080774,0.17592916005313425,0.42659351829711695,0.4121472877368405,0.3710256297402305
2021-04-18,0.3710256297402305,0.4075164857563799,0.3460179027412474,0.4122203538328534,0.2665737800680481,0.4212394468031499,0.4114428364002267,0.3665111814920419
2021-04-19,0.3665111814920419,0.3753422020592093,0.3603218200786267,0.3708299949251296,0.17363225731898213,0.4156432191467064,0.4105866438691196,0.3733827817970166
2021-04-20,0.3733827817970166,0.3711773363858889,0.3517663131871706,0.36615170073399383,0.18087818432373662,0.40620640125506563,0.4102393263692746,0.34982534972334256
2021-04-21,0.34982534972334256,0.368410719267246,0.35406583710512374,0.37339531913915824,0.1434900570755069,0.3938525621765369,0.4100333098729554,0.3301510364547584
2021-04-22,0.3301510364547584,0.35615239090154993,0.32514629241521603,0.3494068151526588,0.20098399323284047,0.37834686538321,0.4090490567685603,0.32401494158298194
2021-04-23,0.32401494158298194,0.32623346027266487,0.29848060064407,0.32997669689208364,0.23532651005302951,0.3642809029574083,0.40849335264367825,0.3144450540795184
2021-04-24,0.3144450540795184,0.31756339547651935,0.30861676702185004,0.3245019523930055,0.12638505488603263,0.35000847545257846,0.4079466821320127,0.3048400349620502
2021-04-25,0.3048400349620502,0.31154636119936474,0.29332079426006297,0.31449556408580515,0.1180023224814856,0.3403280280336236,0.4059187522110047,0.35088682634648427
2021-04-26,0.35088682634648427,0.345945229746085,0.3090583380577525,0.3055477757445715,0.1532038018597831,0.33804277625113893,0.40527339263942597,0.36016834782642365
2021-04-27,0.36016834782642365,0.3562136431060542,0.3505687019619506,0.3509962386022881,0.12763992131028182,0.33611000472204255,0.4049699735399799,0.35825568238396827
2021-04-28,0.35825568238396827,0.36358316443011296,0.3558544484860172,0.36023119785975755,0.12345156540261318,0.33734304330572523,0.40400264199216884,0.3466043184478982
2021-04-29,0.3466043184478982,0.35347480975998813,0.3421933740601504,0.35859269976472485,0.11792077890003216,0.33974953571147665,0.40222947443004675,0.3851034410492817
2021-04-30,0.3851034410492817,0.37880451489502,0.348806701743543,0.3467598313022321,0.13616826521094513,0.34868447100923,0.4018430517437931,0.3858181184541771
2021-05-01,0.3858181184541771,0.38378537788901834,0.3852637765225796,0.3848070561668815,0.10851060407274092,0.35912364888659404,0.40142386057493973,0.37483321557521027
2021-05-02,0.37483321557521027,0.37882156887307217,0.37680287903008447,0.38582751484525946,0.09503107166413768,0.36936100199767435,0.4005134883221294,0.3800570356376078
2021-05-03,0.3800570356376078,0.3885602075106732,0.3809755310905508,0.37476399630215906,0.13419280132551545,0.37362749953673885,0.40038003651327303,0.344570914968741
2021-05-04,0.344570914968741,0.3725601297729566,0.34938129228742437,0.3802141855549982,0.1829479381139257,0.3713461854659729,0.3985862249362755,0.3821101199903248
2021-05-05,0.3821101199903248,0.3789013317495873,0.34731458881288507,0.3438553579135052,0.18490551277413306,0.37483518680729205,0.3980459763755553,0.37268057969995144
2021-05-06,0.37268057969995144,0.38301205104259184,0.36974507595471995,0.38229851371933865,0.18572130664953143,0.3786491568528804,0.3974521706555527,0.3814896885172849
2021-05-07,0.3814896885172849,0.38522512445695634,0.3691813041371971,0.3728706255052868,0.18256984294916692,0.3781206016364718,0.39788449117504165,0.39477259328660125
2021-05-08,0.39477259328660125,0.39302884716804887,0.38454756231586384,0.38148596807481017,0.17374253341936863,0.37943030238132663,0.39804314772057336,0.38952816028741527
2021-05-09,0.38952816028741527,0.3907210531172527,0.37996372604487116,0.3954772247581836,0.17525773596857397,0.38157961659520817,0.39803895252816157,0.36775498402215095
2021-05-10,0.36775498402215095,0.39352675226893186,0.35756024941448183,0.38972774827782575,0.1922404660567274,0.3797802920713775,0.3967383395506836,0.37550770671551464
2021-05-11,0.37550770671551464,0.3694527883844787,0.36255291010669444,0.3676700035872167,0.16195390246848754,0.38430517375929624,0.3955809159299657,0.306182492800058
2021-05-12,0.306182492800058,0.3791560044885005,0.311825499607331,0.37562898621712226,0.2021898057122074,0.3731998357303072,0.3920287103779164,0.31137365480086543
2021-05-13,0.31137365480086543,0.3190485127319005,0.29165285887385334,0.31158284586987384,0.26441046904399274,0.3642329530590485,0.3874698743481555,0.31288187649923827
2021-05-14,0.31288187649923827,0.32002421345121324,0.3092050080392576,0.31110149134943765,0.145836118202341,0.35419822693781117,0.3830955789944466,0.28424570358957174
2021-05-15,0.28424570358957174,0.31276191901415784,0.28871709945444574,0.31268464156097664,0.1557411697803154,0.33803232637170416,0.3776219649848691,0.28145464025124195
2021-05-16,0.28145464025124195,0.3043975467745985,0.2636161295156928,0.2838797962982804,0.16987978153649877,0.3222252609279644,0.3726235340133094,0.2546704411284084
2021-05-17,0.2546704411284084,0.2762336126037709,0.24729539101926634,0.2811199658563781,0.2012878025538269,0.30568527250528255,0.3669540117511976,0.24890613193912448
2021-05-18,0.24890613193912448,0.2688562748731048,0.24878746764547338,0.2542516154215406,0.14713768004924943,0.28716825393217515,0.3625540505513025,0.19469654588928614
2021-05-19,0.19469654588928614,0.24824288289753624,0.1401753693760049,0.2492678324589455,0.35015639802705817,0.27086207959561226,0.3563635752886425,0.22938922981043275
2021-05-20,0.22938922981043275,0.2383912971844602,0.18078171614914912,0.19245111507523996,0.23999405756300796,0.25887086129572356,0.351175492687714,0.1974703660578851
2021-05-21,0.1974703660578851,0.2357462251885604,0.1674526822309172,0.22772033503106273,0.22196841022858255,0.24199052559557516,0.34568614799821606,0.19959894753212643
2021-05-22,0.19959894753212643,0.2053572442896109,0.18387721515237415,0.19811656601226277,0.15058033506697566,0.22960990902870043,0.34098236083754196,0.17421424134717978
2021-05-23,0.17421424134717978,0.2004289999237279,0.14524840812243833,0.19958869783314107,0.2116039385501155,0.21392469767330197,0.3355850468899516,0.2103303292128879
2021-05-24,0.2103303292128879,0.21448986271130202,0.17613906666775098,0.173608243594065,0.1794612637256383,0.20743941755476059,0.33183379702404553,0.2075426714902014
2021-05-25,0.2075426714902014,0.21395514944112295,0.19500899479074696,0.21119128468710827,0.14720871045233386,0.20138950888076884,0.3283281764488163,0.21572855264480872
2021-05-26,0.21572855264480872,0.22310269009360975,0.20731794624850136,0.20749157979098212,0.1331327177227164,0.20446569541643872,0.3234584286129652,0.20786154466017254
2021-05-27,0.20786154466017254,0.21944212476294192,0.2012031512844224,0.21597342785394422,0.10959423114873909,0.20131700989283874,0.3179708198651549,0.18272175601285862
2021-05-28,0.18272175601285862,0.205592944477941,0.17825768550703086,0.20854193492974457,0.14428158017371892,0.19915984647197577,0.3116463386872515,0.17279621469047618
2021-05-29,0.17279621469047618,0.19083585303638487,0.16817274470942495,0.18263636522992902,0.11543864585532926,0.19523962112947535,0.30538403883726756,0.18254301496446335
2021-05-30,0.18254301496446335,0.18325177135095658,0.16656311427130865,0.1727551907550107,0.076134573936245,0.19645780546908437,0.29808579382762146,0.1977288343609196
2021-05-31,0.1977288343609196,0.192961915633562,0.1732659687305408,0.1824017819724272,0.09743950265133834,0.19461468373355345,0.2913089435536854,0.19178262944769703
2021-06-01,0.19178262944769703,0.1968591759679463,0.1876264120979209,0.19740776180221023,0.08479494414931292,0.19230958609373777,0.28471363738979283,0.19995270137600224
2021-06-02,0.19995270137600224,0.1999025649387283,0.1892920966081768,0.19195789517304437,0.08025678082542972,0.1900021761624867,0.2782244845767454,0.21494450822654687
2021-06-03,0.21494450822654687,0.2112501753473147,0.20116662900684962,0.20021236524053979,0.0871712165960825,0.19103814564503735,0.2735540497123932,0.19370508155405375
2021-06-04,0.19370508155405375,0.20909938448196183,0.18698175396386513,0.21529061277312286,0.10560195179930011,0.1926445904574341,0.2667658228206118,0.1813851056457373
2021-06-05,0.1813851056457373,0.19705000287652644,0.17938573740438857,0.19361187920439135,0.08861412723868434,0.19390082011825682,0.2598734536354312,0.18423392105566055
2021-06-06,0.18423392105566055,0.18357696939493987,0.1831420137178546,0.18130070322282046,0.0682284696567383,0.19414813567931033,0.252766335288939,0.16311093058958293
2021-06-07,0.16311093058958293,0.1867981105577954,0.1661904490831529,0.18402307347155508,0.08203051998907508,0.18908484663074926,0.24441957375025197,0.16230265252737502
2021-06-08,0.16230265252737502,0.16157474408174335,0.1441991550356887,0.16341419585027808,0.12895294042782482,0.18477304181210819,0.23623264671752747,0.19784139892007746
2021-06-09,0.19784139892007746,0.19359060342863302,0.15685212746986438,0.1618307947092155,0.14073082095127246,0.18446423817472174,0.2301106662373767,0.19194480844949013
2021-06-10,0.19194480844949013,0.20083925468324668,0.1881887680418599,0.19828619437022407,0.1106504386072115,0.18110025262635965,0.22349690148519746,0.19774299455227862
2021-06-11,0.19774299455227862,0.19423932964791538,0.19001833084333203,0.19193136833769117,0.096542287186716,0.1816908464646811,0.21958983018685818,0.18139023199349513
2021-06-12,0.18139023199349513,0.19242233487381386,0.17778511047008744,0.19783312319180632,0.09429857787891814,0.18169159625532788,0.21490653204626592,0.21392669518081098
2021-06-13,0.21392669518081098,0.2098297210920483,0.17904832383802521,0.18145835865779805,0.10224010649145177,0.1860345252507501,0.2113411803524784,0.22421086575472704
2021-06-14,0.22421086575472704,0.2248879928918309,0.21523126370856066,0.21322108945067544,0.10941469571262984,0.19497113315840803,0.2091781272620905,0.22593428651317143
2021-06-15,0.22593428651317143,0.22777039941562413,0.22315140640538306,0.22616227777188488,0.11887906642906693,0.20427803277978535,0.20717773087453062,0.20703645361126238
2021-06-16,0.20703645361126238,0.220689658786583,0.20982916141946334,0.22379027683226135,0.09802331629411658,0.20562292125212966,0.2054614799838409,0.20434239654588837
2021-06-17,0.20434239654588837,0.21156595817424836,0.20298548199531585,0.20702169633448245,0.09190427675706335,0.20743621914710625,0.20385585016892,0.18354440935793992
2021-06-18,0.18354440935793992,0.19950165433801728,0.18268918830218311,0.2048014002154194,0.08931258844963527,0.2053595035436882,0.20345403908291493,0.18197166020527278
2021-06-19,0.18197166020527278,0.18377138474473523,0.17968917000473988,0.1841998353974019,0.07486502960021171,0.20544454448425653,0.20174558572196333,0.1827281012125309
2021-06-20,0.1827281012125309,0.18014855134050797,0.16573907584551612,0.1815258228525747,0.09065256966972204,0.20088137104043607,0.20121442243939086,0.1458208888328814
2021-06-21,0.1458208888328814,0.17707570872846493,0.14588593243189862,0.18224165308928833,0.1373634696753893,0.18941588444462498,0.19927680088064736,0.15342851437554722
2021-06-22,0.15342851437554722,0.1549811432299398,0.1235589674317128,0.14536202122153993,0.1551720913898643,0.17881103429405443,0.1985278918707548,0.16460058272055328
2021-06-23,0.16460058272055328,0.1682692121079016,0.15031632794129945,0.15356005006976017,0.11858094924554471,0.1726042725627162,0.19688025071704646,0.1732217732515473
2021-06-24,0.1732217732515473,0.1725935680051313,0.15600962823080566,0.16427022399654087,0.08040867706667977,0.16805250327733562,0.19564366996364724,0.14546376522194804
2021-06-25,0.14546376522194804,0.17494378382633233,0.14639662714225304,0.17322962679001022,0.10097227664315156,0.16248274637670063,0.19311203215030653,0.15049746230998445
2021-06-26,0.15049746230998445,0.1490248459850357,0.13555633593989608,0.14510770414935983,0.09621144430666774,0.1578792625098523,0.19104520628586108,0.17310436913331734
2021-06-27,0.17310436913331734,0.1673843948799588,0.15309637757093597,0.15146597150107363,0.08731845344010995,0.15647167476089924,0.19069869217569596,0.17112843093706775
2021-06-28,0.17112843093706775,0.17251206420169,0.1701072273739045,0.17341330720129375,0.08263400638838905,0.16017321029085302,0.19063860198586602,0.18428346380112431
2021-06-29,0.18428346380112431,0.18453824529115018,0.17336391813898155,0.17154524443923144,0.09423270379356813,0.16468612154487833,0.1907013102960834,0.17669442575015382
2021-06-30,0.17669442575015382,0.18028747020339173,0.17181803831658876,0.1846940948647667,0.08311576169363878,0.1664549930332062,0.18994344129550134,0.16321564430846836
2021-07-01,0.16321564430846836,0.1708393531877345,0.1606432742083887,0.17668818841394582,0.09405186954598775,0.16499147509663104,0.1889141738281941,0.16619760136575223
2021-07-02,0.16619760136575223,0.16086714610905986,0.1595921151379685,0.16304787459288025,0.09662687875697001,0.16802405055743952,0.18769797876501443,0.17327784043961192
2021-07-03,0.17327784043961192,0.1696867529752508,0.165466030070541,0.16584516522795026,0.055123724003304286,0.17135595765001538,0.1861967301937993,0.17896070164214212
2021-07-04,0.17896070164214212,0.1790396519467831,0.17470217280686262,0.1732889178517321,0.05668706829120149,0.17221251743631927,0.1856654907054533,0.16481144410175286
2021-07-05,0.16481144410175286,0.17309829469723517,0.16370914877970577,0.17896734542983309,0.061886880735560784,0.17128858135762354,0.1850683422644035,0.16930087003710947
2021-07-06,0.16930087003710947,0.1708625537037097,0.16729900549039473,0.16464378636304863,0.06124952258398858,0.16909719497485853,0.18453030496273776,0.16581473847027256
2021-07-07,0.16581473847027256,0.17049081251129214,0.16952370593510968,0.16925214291124632,0.05631592596600661,0.16750590851742708,0.18462772306534392,0.15683979409540272
2021-07-08,0.15683979409540272,0.16057896940909824,0.15366726506082884,0.16616803983068848,0.07111287447516426,0.1665733629545207,0.18443089646865796,0.16528873217201662
2021-07-09,0.16528873217201662,0.1618012777568704,0.15539312419839774,0.1567348462495661,0.06395398357514788,0.16644042979179624,0.1832580250335178,0.16274212033970514
2021-07-10,0.16274212033970514,0.16331819357549468,0.16280161011691774,0.16544891166309308,0.05103826405527567,0.1648994527137811,0.1822058532105959,0.16934668452965845
2021-07-11,0.16934668452965845,0.16673474490353193,0.1649459688118628,0.16267599703888821,0.0427545848941985,0.16349328589675322,0.18118273516172212,0.15939543977131543
2021-07-12,0.15939543977131543,0.16680253446628948,0.15891020863732258,0.1695121775918573,0.05494301664905232,0.1627011294567099,0.18039026357348348,0.15523060485535217
2021-07-13,0.15523060485535217,0.15529628653269648,0.1548590857261355,0.1591556709050694,0.03989646101814665,0.1606431822142737,0.1782754455086551,0.15633483091696387
2021-07-14,0.15633483091696387,0.1528795957262127,0.14907551441954703,0.15547003598580297,0.04642260275251004,0.1592566305497624,0.1758298743667291,0.14677566214063037
2021-07-15,0.14677566214063037,0.15377315311790732,0.14476855404309596,0.1564246973583824,0.04620269856439165,0.1577846289679663,0.1729777919216841,0.1434792771380045
2021-07-16,0.1434792771380045,0.1452121982521751,0.14407118184638046,0.14737334681804695,0.053143374147535116,0.1545947311752458,0.1706878290943502,0.14450280803316257
2021-07-17,0.14450280803316257,0.1426430875168496,0.14521727705581938,0.14329660238915734,0.039243064888262125,0.1519270101351443,0.16853181083015384,0.14692323284374292
2021-07-18,0.14692323284374292,0.1468547450424508,0.14513829672295697,0.14454994158898396,0.03893339796419794,0.14864730787176694,0.1672123511315936,0.13793891406370756
2021-07-19,0.13793891406370756,0.14218753312812957,0.1390808990956997,0.14699214902460647,0.04369794568375547,0.14550903028127182,0.16562585284068793,0.12866545851555505
2021-07-20,0.12866545851555505,0.13418651720844535,0.12790234117238397,0.13816652751429678,0.05154860841960553,0.14162355485144273,0.1636779777305405,0.14980381010061328
2021-07-21,0.14980381010061328,0.15006844285446894,0.12943796498740673,0.12860424861681372,0.06617308640362778,0.14066831370241817,0.16382148224338083,0.1516613941911113
2021-07-22,0.1516613941911113,0.14846831783459816,0.15006228754635353,0.15010182899303523,0.04115319608907503,0.14138291137848796,0.1637578129654435,0.1633022186429799
2021-07-23,0.1633022186429799,0.157610617941746,0.15296751492258148,0.1516351517705999,0.04982361528510644,0.144282257430617,0.1637110329535082,0.16982626690940816
2021-07-24,0.16982626690940816,0.1658769298075051,0.16567202152476368,0.16345283899691423,0.04725635564315944,0.14798612098187996,0.163588692979725,0.17953341864759004
2021-07-25,0.17953341864759004,0.17383122493315042,0.16991913401395947,0.16984508937553996,0.04491857896190374,0.15275575688308307,0.1648162213913702,0.19777178096661102
